occupancy_date,occupied_beds,occupied_rooms,location_city,sector,program_model,service_user_count,occupancy_rate_rooms,capacity_actual_room,overnight_service_type
2022-10-02,5,NA,Toronto,Youth,Emergency,5,NA,NA,Shelter
2022-10-02,24,NA,Toronto,Youth,Transitional,24,NA,NA,Shelter
2022-10-02,25,NA,Toronto,Men,Transitional,25,NA,NA,Shelter
2022-10-02,25,NA,Toronto,Men,Emergency,25,NA,NA,Shelter
2022-10-02,5,NA,Toronto,Men,Transitional,5,NA,NA,Shelter
2022-10-02,NA,46,Toronto,Men,Emergency,46,100,46,Motel/Hotel Shelter
2022-10-02,32,NA,Toronto,Women,Emergency,32,NA,NA,Shelter
2022-10-02,NA,91,Toronto,Mixed Adult,Emergency,104,98.91,92,Motel/Hotel Shelter
2022-10-02,62,NA,Toronto,Mixed Adult,Emergency,62,NA,NA,Shelter
2022-10-02,19,NA,Toronto,Men,Emergency,19,NA,NA,Shelter
2022-10-02,30,NA,Toronto,Women,Emergency,30,NA,NA,Shelter
2022-10-02,55,NA,Scarborough,Mixed Adult,Emergency,55,NA,NA,Shelter
2022-10-02,NA,80,Toronto,Mixed Adult,Transitional,80,100,80,Motel/Hotel Shelter
2022-10-02,NA,224,Toronto,Mixed Adult,Emergency,257,100,224,Motel/Hotel Shelter
2022-10-02,NA,316,Scarborough,Mixed Adult,Emergency,363,100,316,Motel/Hotel Shelter
2022-10-02,NA,100,Toronto,Mixed Adult,Emergency,190,100,100,Motel/Hotel Shelter
2022-10-02,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-10-02,36,NA,Toronto,Mixed Adult,Emergency,36,NA,NA,Shelter
2022-10-02,70,NA,North York,Mixed Adult,Emergency,70,NA,NA,Shelter
2022-10-02,129,NA,North York,Men,Emergency,129,NA,NA,Shelter
2022-10-02,40,NA,North York,Women,Emergency,40,NA,NA,Shelter
2022-10-02,18,NA,Toronto,Youth,Emergency,18,NA,NA,Shelter
2022-10-02,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-10-02,27,NA,Toronto,Mixed Adult,Emergency,27,NA,NA,24-Hour Respite Site
2022-10-02,44,NA,Toronto,Men,Emergency,44,NA,NA,Shelter
2022-10-02,13,NA,Toronto,Men,Transitional,13,NA,NA,Shelter
2022-10-02,9,NA,Toronto,Youth,Emergency,9,NA,NA,Shelter
2022-10-02,NA,12,Toronto,Youth,Emergency,12,85.71,14,Motel/Hotel Shelter
2022-10-02,14,NA,Toronto,Women,Emergency,14,NA,NA,24-Hour Women's Drop-in
2022-10-02,15,NA,Toronto,Women,Transitional,15,NA,NA,Shelter
2022-10-02,20,NA,Toronto,Women,Emergency,20,NA,NA,Shelter
2022-10-02,22,NA,Toronto,Women,Emergency,22,NA,NA,Shelter
2022-10-02,26,NA,Toronto,Women,Transitional,26,NA,NA,Shelter
2022-10-02,19,NA,Toronto,Mixed Adult,Emergency,19,NA,NA,24-Hour Respite Site
2022-10-02,43,NA,Toronto,Mixed Adult,Emergency,43,NA,NA,24-Hour Respite Site
2022-10-02,NA,29,Toronto,Men,Emergency,29,100,29,Motel/Hotel Shelter
2022-10-02,28,NA,Toronto,Women,Emergency,28,NA,NA,Shelter
2022-10-02,NA,33,Toronto,Women,Emergency,47,100,33,Motel/Hotel Shelter
2022-10-02,NA,75,Toronto,Families,Transitional,228,97.4,77,Shelter
2022-10-02,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-10-02,NA,22,Toronto,Families,Transitional,63,100,22,Shelter
2022-10-02,49,NA,Toronto,Women,Emergency,49,NA,NA,Shelter
2022-10-02,NA,73,North York,Women,Emergency,73,100,73,Motel/Hotel Shelter
2022-10-02,52,NA,Toronto,Men,Emergency,52,NA,NA,Shelter
2022-10-02,NA,129,Scarborough,Men,Emergency,129,100,129,Motel/Hotel Shelter
2022-10-02,225,NA,Toronto,Men,Emergency,225,NA,NA,Shelter
2022-10-02,36,NA,Toronto,Men,Emergency,36,NA,NA,Shelter
2022-10-02,NA,77,North York,Men,Emergency,77,100,77,Motel/Hotel Shelter
2022-10-02,39,NA,Toronto,Men,Emergency,39,NA,NA,Shelter
2022-10-02,30,NA,Toronto,Women,Emergency,30,NA,NA,Shelter
2022-10-02,56,NA,Toronto,Men,Emergency,56,NA,NA,Shelter
2022-10-02,NA,3,Toronto,Families,Emergency,9,100,3,Shelter
2022-10-02,6,NA,Toronto,Mixed Adult,Emergency,6,NA,NA,Shelter
2022-10-02,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-10-02,34,NA,Toronto,Mixed Adult,Emergency,34,NA,NA,24-Hour Respite Site
2022-10-02,12,NA,,Women,Emergency,12,NA,NA,Shelter
2022-10-02,NA,26,Toronto,Families,Emergency,91,96.3,27,Shelter
2022-10-02,19,NA,Toronto,Youth,Emergency,19,NA,NA,Shelter
2022-10-02,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-10-02,24,NA,Toronto,Youth,Transitional,24,NA,NA,Shelter
2022-10-02,25,NA,Toronto,Women,Emergency,25,NA,NA,Shelter
2022-10-02,24,NA,Toronto,Youth,Emergency,24,NA,NA,Shelter
2022-10-02,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-10-02,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-10-02,23,NA,Etobicoke,Youth,Emergency,23,NA,NA,Shelter
2022-10-02,14,NA,Etobicoke,Youth,Transitional,14,NA,NA,Shelter
2022-10-02,10,NA,Scarborough,Youth,Emergency,10,NA,NA,Shelter
2022-10-02,29,NA,Scarborough,Youth,Transitional,29,NA,NA,Shelter
2022-10-03,NA,79,Toronto,Families,Emergency,327,100,79,Motel/Hotel Shelter
2022-10-03,NA,25,Toronto,Mixed Adult,Emergency,50,100,25,Motel/Hotel Shelter
2022-10-03,8,NA,Toronto,Mixed Adult,Emergency,8,NA,NA,Shelter
2022-10-03,NA,81,North York,Families,Emergency,267,100,81,Motel/Hotel Shelter
2022-10-03,NA,132,North York,Families,Emergency,428,100,132,Motel/Hotel Shelter
2022-10-03,NA,13,North York,Mixed Adult,Emergency,13,100,13,Motel/Hotel Shelter
2022-10-03,NA,145,Etobicoke,Mixed Adult,Emergency,151,100,145,Motel/Hotel Shelter
2022-10-03,NA,40,Toronto,Men,Emergency,40,100,40,Motel/Hotel Shelter
2022-10-03,33,NA,Toronto,Men,Emergency,33,NA,NA,Shelter
2022-10-03,15,NA,Toronto,Men,Emergency,15,NA,NA,Shelter
2022-10-03,NA,23,Toronto,Families,Emergency,57,100,23,Shelter
2022-10-03,NA,63,Toronto,Families,Emergency,213,100,63,Shelter
2022-10-03,NA,12,North York,Mixed Adult,Emergency,24,100,12,Motel/Hotel Shelter
2022-10-03,NA,82,North York,Mixed Adult,Emergency,82,100,82,Motel/Hotel Shelter
2022-10-03,NA,14,North York,Mixed Adult,Emergency,28,100,14,Motel/Hotel Shelter
2022-10-03,NA,77,North York,Mixed Adult,Emergency,77,100,77,Motel/Hotel Shelter
2022-10-03,11,NA,Toronto,Men,Transitional,11,NA,NA,Shelter
2022-10-03,NA,71,Toronto,Mixed Adult,Emergency,141,100,71,Motel/Hotel Shelter
2022-10-03,NA,102,Scarborough,Women,Emergency,102,100,102,Motel/Hotel Shelter
2022-10-03,NA,40,Toronto,Families,Emergency,139,100,40,Shelter
2022-10-03,NA,43,Toronto,Families,Emergency,137,100,43,Motel/Hotel Shelter
2022-10-03,NA,20,Toronto,Families,Emergency,53,100,20,Motel/Hotel Shelter
2022-10-03,35,NA,Toronto,Men,Transitional,35,NA,NA,Shelter
2022-10-03,NA,66,Vaughan,Mixed Adult,Emergency,70,97.06,68,Motel/Hotel Shelter
2022-10-03,21,NA,Toronto,Men,Transitional,21,NA,NA,Shelter
2022-10-03,63,NA,Toronto,Men,Emergency,63,NA,NA,Shelter
2022-10-03,NA,28,Toronto,Families,Emergency,74,100,28,Shelter
2022-10-03,NA,109,,Mixed Adult,Emergency,146,100,109,Motel/Hotel Shelter
2022-10-03,NA,1,,Mixed Adult,Emergency,1,100,1,Isolation/Recovery Site
2022-10-03,NA,6,,Mixed Adult,Emergency,9,100,6,Isolation/Recovery Site
2022-10-03,NA,23,Scarborough,Mixed Adult,Emergency,46,100,23,Motel/Hotel Shelter
2022-10-03,93,NA,Toronto,Mixed Adult,Transitional,93,NA,NA,Shelter
2022-10-03,49,NA,Toronto,Men,Emergency,49,NA,NA,Shelter
2022-10-03,49,NA,Toronto,Men,Emergency,49,NA,NA,Shelter
2022-10-03,80,NA,Toronto,Men,Emergency,80,NA,NA,Shelter
2022-10-03,17,NA,Toronto,Men,Transitional,17,NA,NA,Shelter
2022-10-03,52,NA,Toronto,Men,Emergency,52,NA,NA,Shelter
2022-10-03,25,NA,Toronto,Mixed Adult,Transitional,25,NA,NA,Shelter
2022-10-03,NA,62,Toronto,Mixed Adult,Emergency,74,95.38,65,Motel/Hotel Shelter
2022-10-03,4,NA,Toronto,Women,Emergency,4,NA,NA,Shelter
2022-10-03,74,NA,Toronto,Women,Emergency,74,NA,NA,Shelter
2022-10-03,21,NA,Toronto,Men,Emergency,21,NA,NA,Shelter
2022-10-03,1,NA,Toronto,Youth,Transitional,1,NA,NA,Shelter
2022-10-03,NA,41,Toronto,Youth,Emergency,41,97.62,42,Motel/Hotel Shelter
2022-10-03,59,NA,Toronto,Youth,Emergency,59,NA,NA,Shelter
2022-10-03,27,NA,Toronto,Youth,Transitional,27,NA,NA,Shelter
2022-10-03,44,NA,Toronto,Mixed Adult,Emergency,44,NA,NA,24-Hour Respite Site
2022-10-03,46,NA,Scarborough,Mixed Adult,Emergency,46,NA,NA,24-Hour Respite Site
2022-10-03,NA,172,Toronto,Mixed Adult,Emergency,180,93.99,183,Motel/Hotel Shelter
2022-10-03,41,NA,Toronto,Mixed Adult,Emergency,41,NA,NA,Shelter
2022-10-03,NA,88,Toronto,Mixed Adult,Emergency,88,97.78,90,Motel/Hotel Shelter
2022-10-03,NA,47,Toronto,Mixed Adult,Emergency,50,100,47,Motel/Hotel Shelter
2022-10-03,22,NA,Toronto,Men,Emergency,22,NA,NA,Shelter
2022-10-03,48,NA,Toronto,Youth,Transitional,48,NA,NA,Shelter
2022-10-03,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-10-03,NA,40,Toronto,Youth,Emergency,40,97.56,41,Motel/Hotel Shelter
2022-10-03,5,NA,Toronto,Mixed Adult,Transitional,5,NA,NA,Shelter
2022-10-03,10,NA,Toronto,Mixed Adult,Transitional,10,NA,NA,Shelter
2022-10-03,36,NA,Toronto,Women,Transitional,36,NA,NA,Shelter
2022-10-03,22,NA,Toronto,Women,Transitional,22,NA,NA,Shelter
2022-10-03,43,NA,Toronto,Women,Emergency,43,NA,NA,24-Hour Women's Drop-in
2022-10-03,23,NA,Toronto,Women,Emergency,23,NA,NA,Shelter
2022-10-03,54,NA,Toronto,Mixed Adult,Emergency,54,NA,NA,Shelter
2022-10-03,NA,264,North York,Mixed Adult,Emergency,277,100,264,Motel/Hotel Shelter
2022-10-03,45,NA,Toronto,Mixed Adult,Emergency,45,NA,NA,24-Hour Respite Site
2022-10-03,5,NA,Toronto,Youth,Emergency,5,NA,NA,Shelter
2022-10-03,24,NA,Toronto,Youth,Transitional,24,NA,NA,Shelter
2022-10-03,24,NA,Toronto,Men,Transitional,24,NA,NA,Shelter
2022-10-03,25,NA,Toronto,Men,Emergency,25,NA,NA,Shelter
2022-10-03,5,NA,Toronto,Men,Transitional,5,NA,NA,Shelter
2022-10-03,NA,46,Toronto,Men,Emergency,46,100,46,Motel/Hotel Shelter
2022-10-03,31,NA,Toronto,Women,Emergency,31,NA,NA,Shelter
2022-10-03,NA,89,Toronto,Mixed Adult,Emergency,101,100,89,Motel/Hotel Shelter
2022-10-03,61,NA,Toronto,Mixed Adult,Emergency,61,NA,NA,Shelter
2022-10-03,19,NA,Toronto,Men,Emergency,19,NA,NA,Shelter
2022-10-03,31,NA,Toronto,Women,Emergency,31,NA,NA,Shelter
2022-10-03,55,NA,Scarborough,Mixed Adult,Emergency,55,NA,NA,Shelter
2022-10-03,NA,82,Toronto,Mixed Adult,Transitional,82,100,82,Motel/Hotel Shelter
2022-10-03,NA,226,Toronto,Mixed Adult,Emergency,259,100,226,Motel/Hotel Shelter
2022-10-03,NA,315,Scarborough,Mixed Adult,Emergency,363,100,315,Motel/Hotel Shelter
2022-10-03,NA,100,Toronto,Mixed Adult,Emergency,190,100,100,Motel/Hotel Shelter
2022-10-03,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-10-03,35,NA,Toronto,Mixed Adult,Emergency,35,NA,NA,Shelter
2022-10-03,70,NA,North York,Mixed Adult,Emergency,70,NA,NA,Shelter
2022-10-03,130,NA,North York,Men,Emergency,130,NA,NA,Shelter
2022-10-03,40,NA,North York,Women,Emergency,40,NA,NA,Shelter
2022-10-03,17,NA,Toronto,Youth,Emergency,17,NA,NA,Shelter
2022-10-03,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-10-03,27,NA,Toronto,Mixed Adult,Emergency,27,NA,NA,24-Hour Respite Site
2022-10-03,44,NA,Toronto,Men,Emergency,44,NA,NA,Shelter
2022-10-03,13,NA,Toronto,Men,Transitional,13,NA,NA,Shelter
2022-10-03,9,NA,Toronto,Youth,Emergency,9,NA,NA,Shelter
2022-10-03,NA,11,Toronto,Youth,Emergency,11,78.57,14,Motel/Hotel Shelter
2022-10-03,12,NA,Toronto,Women,Emergency,12,NA,NA,24-Hour Women's Drop-in
2022-10-03,15,NA,Toronto,Women,Transitional,15,NA,NA,Shelter
2022-10-03,20,NA,Toronto,Women,Emergency,20,NA,NA,Shelter
2022-10-03,22,NA,Toronto,Women,Emergency,22,NA,NA,Shelter
2022-10-03,26,NA,Toronto,Women,Transitional,26,NA,NA,Shelter
2022-10-03,19,NA,Toronto,Mixed Adult,Emergency,19,NA,NA,24-Hour Respite Site
2022-10-03,43,NA,Toronto,Mixed Adult,Emergency,43,NA,NA,24-Hour Respite Site
2022-10-03,NA,29,Toronto,Men,Emergency,29,100,29,Motel/Hotel Shelter
2022-10-03,28,NA,Toronto,Women,Emergency,28,NA,NA,Shelter
2022-10-03,NA,33,Toronto,Women,Emergency,47,100,33,Motel/Hotel Shelter
2022-10-03,NA,75,Toronto,Families,Transitional,228,97.4,77,Shelter
2022-10-03,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-10-03,NA,22,Toronto,Families,Transitional,63,100,22,Shelter
2022-10-03,49,NA,Toronto,Women,Emergency,49,NA,NA,Shelter
2022-10-03,NA,73,North York,Women,Emergency,73,100,73,Motel/Hotel Shelter
2022-10-03,53,NA,Toronto,Men,Emergency,53,NA,NA,Shelter
2022-10-03,NA,128,Scarborough,Men,Emergency,128,100,128,Motel/Hotel Shelter
2022-10-03,225,NA,Toronto,Men,Emergency,225,NA,NA,Shelter
2022-10-03,36,NA,Toronto,Men,Emergency,36,NA,NA,Shelter
2022-10-03,NA,77,North York,Men,Emergency,77,100,77,Motel/Hotel Shelter
2022-10-03,39,NA,Toronto,Men,Emergency,39,NA,NA,Shelter
2022-10-03,30,NA,Toronto,Women,Emergency,30,NA,NA,Shelter
2022-10-03,56,NA,Toronto,Men,Emergency,56,NA,NA,Shelter
2022-10-03,NA,3,Toronto,Families,Emergency,9,100,3,Shelter
2022-10-03,6,NA,Toronto,Mixed Adult,Emergency,6,NA,NA,Shelter
2022-10-03,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-10-03,34,NA,Toronto,Mixed Adult,Emergency,34,NA,NA,24-Hour Respite Site
2022-10-03,12,NA,,Women,Emergency,12,NA,NA,Shelter
2022-10-03,NA,26,Toronto,Families,Emergency,91,96.3,27,Shelter
2022-10-03,19,NA,Toronto,Youth,Emergency,19,NA,NA,Shelter
2022-10-03,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-10-03,24,NA,Toronto,Youth,Transitional,24,NA,NA,Shelter
2022-10-03,25,NA,Toronto,Women,Emergency,25,NA,NA,Shelter
2022-10-03,24,NA,Toronto,Youth,Emergency,24,NA,NA,Shelter
2022-10-03,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-10-03,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-10-03,22,NA,Etobicoke,Youth,Emergency,22,NA,NA,Shelter
2022-10-03,12,NA,Etobicoke,Youth,Transitional,12,NA,NA,Shelter
2022-10-03,10,NA,Scarborough,Youth,Emergency,10,NA,NA,Shelter
2022-10-03,29,NA,Scarborough,Youth,Transitional,29,NA,NA,Shelter
2022-10-04,NA,79,Toronto,Families,Emergency,327,100,79,Motel/Hotel Shelter
2022-10-04,NA,25,Toronto,Mixed Adult,Emergency,50,100,25,Motel/Hotel Shelter
2022-10-04,8,NA,Toronto,Mixed Adult,Emergency,8,NA,NA,Shelter
2022-10-04,NA,81,North York,Families,Emergency,267,100,81,Motel/Hotel Shelter
2022-10-04,NA,134,North York,Families,Emergency,434,100,134,Motel/Hotel Shelter
2022-10-04,NA,13,North York,Mixed Adult,Emergency,13,100,13,Motel/Hotel Shelter
2022-10-04,NA,145,Etobicoke,Mixed Adult,Emergency,151,100,145,Motel/Hotel Shelter
2022-10-04,NA,40,Toronto,Men,Emergency,40,100,40,Motel/Hotel Shelter
2022-10-04,33,NA,Toronto,Men,Emergency,33,NA,NA,Shelter
2022-10-04,15,NA,Toronto,Men,Emergency,15,NA,NA,Shelter
2022-10-04,NA,24,Toronto,Families,Emergency,60,100,24,Shelter
2022-10-04,NA,63,Toronto,Families,Emergency,213,100,63,Shelter
2022-10-04,NA,11,North York,Mixed Adult,Emergency,22,91.67,12,Motel/Hotel Shelter
2022-10-04,NA,81,North York,Mixed Adult,Emergency,81,98.78,82,Motel/Hotel Shelter
2022-10-04,NA,14,North York,Mixed Adult,Emergency,28,100,14,Motel/Hotel Shelter
2022-10-04,NA,77,North York,Mixed Adult,Emergency,77,100,77,Motel/Hotel Shelter
2022-10-04,11,NA,Toronto,Men,Transitional,11,NA,NA,Shelter
2022-10-04,NA,71,Toronto,Mixed Adult,Emergency,142,100,71,Motel/Hotel Shelter
2022-10-04,NA,102,Scarborough,Women,Emergency,102,100,102,Motel/Hotel Shelter
2022-10-04,NA,40,Toronto,Families,Emergency,139,100,40,Shelter
2022-10-04,NA,44,Toronto,Families,Emergency,141,100,44,Motel/Hotel Shelter
2022-10-04,NA,20,Toronto,Families,Emergency,53,100,20,Motel/Hotel Shelter
2022-10-04,35,NA,Toronto,Men,Transitional,35,NA,NA,Shelter
2022-10-04,NA,66,Vaughan,Mixed Adult,Emergency,70,97.06,68,Motel/Hotel Shelter
2022-10-04,21,NA,Toronto,Men,Transitional,21,NA,NA,Shelter
2022-10-04,63,NA,Toronto,Men,Emergency,63,NA,NA,Shelter
2022-10-04,NA,28,Toronto,Families,Emergency,74,90.32,31,Shelter
2022-10-04,NA,107,,Mixed Adult,Emergency,144,100,107,Motel/Hotel Shelter
2022-10-04,NA,1,,Mixed Adult,Emergency,1,100,1,Isolation/Recovery Site
2022-10-04,NA,6,,Mixed Adult,Emergency,9,100,6,Isolation/Recovery Site
2022-10-04,NA,23,Scarborough,Mixed Adult,Emergency,46,100,23,Motel/Hotel Shelter
2022-10-04,93,NA,Toronto,Mixed Adult,Transitional,93,NA,NA,Shelter
2022-10-04,49,NA,Toronto,Men,Emergency,49,NA,NA,Shelter
2022-10-04,48,NA,Toronto,Men,Emergency,48,NA,NA,Shelter
2022-10-04,80,NA,Toronto,Men,Emergency,80,NA,NA,Shelter
2022-10-04,16,NA,Toronto,Men,Transitional,16,NA,NA,Shelter
2022-10-04,53,NA,Toronto,Men,Emergency,53,NA,NA,Shelter
2022-10-04,25,NA,Toronto,Mixed Adult,Transitional,25,NA,NA,Shelter
2022-10-04,NA,64,Toronto,Mixed Adult,Emergency,76,98.46,65,Motel/Hotel Shelter
2022-10-04,4,NA,Toronto,Women,Emergency,4,NA,NA,Shelter
2022-10-04,74,NA,Toronto,Women,Emergency,74,NA,NA,Shelter
2022-10-04,21,NA,Toronto,Men,Emergency,21,NA,NA,Shelter
2022-10-04,1,NA,Toronto,Youth,Transitional,1,NA,NA,Shelter
2022-10-04,NA,41,Toronto,Youth,Emergency,41,97.62,42,Motel/Hotel Shelter
2022-10-04,59,NA,Toronto,Youth,Emergency,59,NA,NA,Shelter
2022-10-04,27,NA,Toronto,Youth,Transitional,27,NA,NA,Shelter
2022-10-04,44,NA,Toronto,Mixed Adult,Emergency,44,NA,NA,24-Hour Respite Site
2022-10-04,49,NA,Scarborough,Mixed Adult,Emergency,49,NA,NA,24-Hour Respite Site
2022-10-04,NA,172,Toronto,Mixed Adult,Emergency,179,93.48,184,Motel/Hotel Shelter
2022-10-04,41,NA,Toronto,Mixed Adult,Emergency,41,NA,NA,Shelter
2022-10-04,NA,89,Toronto,Mixed Adult,Emergency,89,98.89,90,Motel/Hotel Shelter
2022-10-04,NA,47,Toronto,Mixed Adult,Emergency,50,100,47,Motel/Hotel Shelter
2022-10-04,22,NA,Toronto,Men,Emergency,22,NA,NA,Shelter
2022-10-04,48,NA,Toronto,Youth,Transitional,48,NA,NA,Shelter
2022-10-04,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-10-04,NA,41,Toronto,Youth,Emergency,41,100,41,Motel/Hotel Shelter
2022-10-04,5,NA,Toronto,Mixed Adult,Transitional,5,NA,NA,Shelter
2022-10-04,9,NA,Toronto,Mixed Adult,Transitional,9,NA,NA,Shelter
2022-10-04,36,NA,Toronto,Women,Transitional,36,NA,NA,Shelter
2022-10-04,22,NA,Toronto,Women,Transitional,22,NA,NA,Shelter
2022-10-04,44,NA,Toronto,Women,Emergency,44,NA,NA,24-Hour Women's Drop-in
2022-10-04,23,NA,Toronto,Women,Emergency,23,NA,NA,Shelter
2022-10-04,54,NA,Toronto,Mixed Adult,Emergency,54,NA,NA,Shelter
2022-10-04,NA,267,North York,Mixed Adult,Emergency,280,100,267,Motel/Hotel Shelter
2022-10-04,45,NA,Toronto,Mixed Adult,Emergency,45,NA,NA,24-Hour Respite Site
2022-10-04,5,NA,Toronto,Youth,Emergency,5,NA,NA,Shelter
2022-10-04,24,NA,Toronto,Youth,Transitional,24,NA,NA,Shelter
2022-10-04,24,NA,Toronto,Men,Transitional,24,NA,NA,Shelter
2022-10-04,25,NA,Toronto,Men,Emergency,25,NA,NA,Shelter
2022-10-04,5,NA,Toronto,Men,Transitional,5,NA,NA,Shelter
2022-10-04,NA,46,Toronto,Men,Emergency,46,100,46,Motel/Hotel Shelter
2022-10-04,30,NA,Toronto,Women,Emergency,30,NA,NA,Shelter
2022-10-04,NA,91,Toronto,Mixed Adult,Emergency,103,100,91,Motel/Hotel Shelter
2022-10-04,64,NA,Toronto,Mixed Adult,Emergency,64,NA,NA,Shelter
2022-10-04,19,NA,Toronto,Men,Emergency,19,NA,NA,Shelter
2022-10-04,31,NA,Toronto,Women,Emergency,31,NA,NA,Shelter
2022-10-04,55,NA,Scarborough,Mixed Adult,Emergency,55,NA,NA,Shelter
2022-10-04,NA,81,Toronto,Mixed Adult,Transitional,81,100,81,Motel/Hotel Shelter
2022-10-04,NA,225,Toronto,Mixed Adult,Emergency,257,100,225,Motel/Hotel Shelter
2022-10-04,NA,316,Scarborough,Mixed Adult,Emergency,364,100,316,Motel/Hotel Shelter
2022-10-04,NA,99,Toronto,Mixed Adult,Emergency,188,100,99,Motel/Hotel Shelter
2022-10-04,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-10-04,36,NA,Toronto,Mixed Adult,Emergency,36,NA,NA,Shelter
2022-10-04,70,NA,North York,Mixed Adult,Emergency,70,NA,NA,Shelter
2022-10-04,130,NA,North York,Men,Emergency,130,NA,NA,Shelter
2022-10-04,40,NA,North York,Women,Emergency,40,NA,NA,Shelter
2022-10-04,18,NA,Toronto,Youth,Emergency,18,NA,NA,Shelter
2022-10-04,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-10-04,27,NA,Toronto,Mixed Adult,Emergency,27,NA,NA,24-Hour Respite Site
2022-10-04,44,NA,Toronto,Men,Emergency,44,NA,NA,Shelter
2022-10-04,13,NA,Toronto,Men,Transitional,13,NA,NA,Shelter
2022-10-04,7,NA,Toronto,Youth,Emergency,7,NA,NA,Shelter
2022-10-04,NA,12,Toronto,Youth,Emergency,12,85.71,14,Motel/Hotel Shelter
2022-10-04,14,NA,Toronto,Women,Emergency,14,NA,NA,24-Hour Women's Drop-in
2022-10-04,15,NA,Toronto,Women,Transitional,15,NA,NA,Shelter
2022-10-04,20,NA,Toronto,Women,Emergency,20,NA,NA,Shelter
2022-10-04,22,NA,Toronto,Women,Emergency,22,NA,NA,Shelter
2022-10-04,26,NA,Toronto,Women,Transitional,26,NA,NA,Shelter
2022-10-04,19,NA,Toronto,Mixed Adult,Emergency,19,NA,NA,24-Hour Respite Site
2022-10-04,43,NA,Toronto,Mixed Adult,Emergency,43,NA,NA,24-Hour Respite Site
2022-10-04,NA,29,Toronto,Men,Emergency,29,100,29,Motel/Hotel Shelter
2022-10-04,28,NA,Toronto,Women,Emergency,28,NA,NA,Shelter
2022-10-04,NA,33,Toronto,Women,Emergency,47,100,33,Motel/Hotel Shelter
2022-10-04,NA,75,Toronto,Families,Transitional,228,97.4,77,Shelter
2022-10-04,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-10-04,NA,23,Toronto,Families,Transitional,65,100,23,Shelter
2022-10-04,49,NA,Toronto,Women,Emergency,49,NA,NA,Shelter
2022-10-04,NA,73,North York,Women,Emergency,73,100,73,Motel/Hotel Shelter
2022-10-04,54,NA,Toronto,Men,Emergency,54,NA,NA,Shelter
2022-10-04,NA,128,Scarborough,Men,Emergency,128,100,128,Motel/Hotel Shelter
2022-10-04,225,NA,Toronto,Men,Emergency,225,NA,NA,Shelter
2022-10-04,36,NA,Toronto,Men,Emergency,36,NA,NA,Shelter
2022-10-04,NA,77,North York,Men,Emergency,77,100,77,Motel/Hotel Shelter
2022-10-04,39,NA,Toronto,Men,Emergency,39,NA,NA,Shelter
2022-10-04,30,NA,Toronto,Women,Emergency,30,NA,NA,Shelter
2022-10-04,56,NA,Toronto,Men,Emergency,56,NA,NA,Shelter
2022-10-04,NA,3,Toronto,Families,Emergency,9,100,3,Shelter
2022-10-04,6,NA,Toronto,Mixed Adult,Emergency,6,NA,NA,Shelter
2022-10-04,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-10-04,34,NA,Toronto,Mixed Adult,Emergency,34,NA,NA,24-Hour Respite Site
2022-10-04,12,NA,,Women,Emergency,12,NA,NA,Shelter
2022-10-04,NA,25,Toronto,Families,Emergency,86,92.59,27,Shelter
2022-10-04,19,NA,Toronto,Youth,Emergency,19,NA,NA,Shelter
2022-10-04,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-10-04,25,NA,Toronto,Youth,Transitional,25,NA,NA,Shelter
2022-10-04,25,NA,Toronto,Women,Emergency,25,NA,NA,Shelter
2022-10-04,24,NA,Toronto,Youth,Emergency,24,NA,NA,Shelter
2022-10-04,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-10-04,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-10-04,23,NA,Etobicoke,Youth,Emergency,23,NA,NA,Shelter
2022-10-04,12,NA,Etobicoke,Youth,Transitional,12,NA,NA,Shelter
2022-10-04,10,NA,Scarborough,Youth,Emergency,10,NA,NA,Shelter
2022-10-04,29,NA,Scarborough,Youth,Transitional,29,NA,NA,Shelter
